Bedrijfsnaam Aflopend sorteren,Bedrag in €,Land,Sector,Type,Bedrag in € (num)
Gatwick Funding Ltd,23.785.728,Verenigd Koninkrijk,Industrial,Bedrijfsobligaties,23785728
GE HealthCare Technologies Inc,7.226.867,Verenigde Staten,"Consumer, non-cyclical",Aandelen,7226867
GE Vernova Inc,34.386.647,Verenigde Staten,Industrial,Aandelen,34386647
GEA Group AG,1.137.273,Duitsland,Industrial,Aandelen,1137273
Geberit AG,2.992.458,Zwitserland,Industrial,Aandelen,2992458
Geely Automobile Holdings Ltd,8.198.757,China,"Consumer, cyclical",Aandelen,8198757
Gen Digital Inc,2.666.933,Verenigde Staten,Communications,Aandelen,2666933
Gen Digital Inc,6.924.067,Verenigde Staten,Communications,Bedrijfsobligaties,6924067
General Mills Inc,21.252.729,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,21252729
General Mills Inc,4.812.846,Verenigde Staten,"Consumer, non-cyclical",Aandelen,4812846
General Motors Co,15.011.778,Verenigde Staten,"Consumer, cyclical",Aandelen,15011778
General Motors Financial Co Inc,16.315.254,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,16315254
Generali,20.762.625,Italië,Financial,Bedrijfsobligaties,20762625
Generali,4.145.141,Italië,Financial,Aandelen,4145141
GENMAB A/S/GENMAB FINANCE LLC,4.201.024,Denemarken,"Consumer, non-cyclical",Bedrijfsobligaties,4201024
Genuine Parts Co,3.285.669,Verenigde Staten,"Consumer, cyclical",Aandelen,3285669
George Weston Ltd,2.288.229,Canada,"Consumer, non-cyclical",Aandelen,2288229
Gerdau SA,3.324.815,Brazilië,Basic materials,Aandelen,3324815
Getlink SE,1.893.367,Frankrijk,Industrial,Bedrijfsobligaties,1893367
GFL Environmental Inc,1.695.004,Verenigde Staten,Industrial,Aandelen,1695004
Giant Biogene Holding Co ltd,864.283,China,"Consumer, non-cyclical",Aandelen,864283
Giant Network Group Co Ltd,361.310,China,Technology,Aandelen,361310
Gigabyte Technology Co Ltd,2.075.685,Taiwan,Technology,Aandelen,2075685
GigaDevice Semiconductor Inc,375.912,China,Technology,Aandelen,375912
Gildan Activewear Inc,1.744.523,Canada,"Consumer, cyclical",Aandelen,1744523
Gilead Sciences Inc,29.459.272,Verenigde Staten,"Consumer, non-cyclical",Aandelen,29459272
Givaudan Finance Europe BV,5.260.829,Zwitserland,Basic materials,Bedrijfsobligaties,5260829
Givaudan SA,4.192.413,Zwitserland,Basic materials,Aandelen,4192413
Gjensidige Forsikring ASA,684.863,Noorwegen,Financial,Aandelen,684863
GlaxoSmithKline Capital PLC,9.895.651,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,9895651
Global Payments Inc,7.774.269,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,7774269
Global Payments Inc,3.671.269,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3671269
Global Unichip Corp,2.764.093,Taiwan,Technology,Aandelen,2764093
Go Daddy Operating Co LLC / GD Finance Co Inc,10.296.810,Verenigde Staten,Communications,Bedrijfsobligaties,10296810
GoDaddy Inc,3.280.732,Verenigde Staten,Communications,Aandelen,3280732
Godrej Consumer Products Ltd,3.404.332,India,"Consumer, non-cyclical",Aandelen,3404332
GoerTek Inc,365.109,China,Industrial,Aandelen,365109
Gold Fields Ltd,23.263.658,Zuid-Africa,Basic materials,Aandelen,23263658
Goldman Sachs Group Inc/The,11.502.864,Verenigde Staten,Financial,Bedrijfsobligaties,11502864
Goldman Sachs Group Inc/The,52.576.841,Verenigde Staten,Financial,Aandelen,52576841
Goodyear Dunlop Tires Europe BV,3.245.050,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3245050
Goodyear Tire & Rubber Co/The,1.946.544,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1946544
Grab Holdings Ltd,2.909.236,Singapore,Communications,Aandelen,2909236
Graco Inc,2.541.981,Verenigde Staten,Industrial,Aandelen,2541981
Graham Holdings Co,2.593.723,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2593723
Grand City Properties Finance Sarl,4.708.194,Duitsland,Financial,Bedrijfsobligaties,4708194
Grand City Properties SA,29.944.149,Duitsland,Financial,Bedrijfsobligaties,29944149
Graphic Packaging Holding Co,6.419.039,Verenigde Staten,Industrial,Aandelen,6419039
Graphic Packaging International LLC,3.320.084,Verenigde Staten,Industrial,Bedrijfsobligaties,3320084
Gray Media Inc,3.546.487,Verenigde Staten,Communications,Bedrijfsobligaties,3546487
Great Wall Motor Co Ltd,2.554.937,China,"Consumer, cyclical",Aandelen,2554937
Great-West Lifeco Inc,2.892.729,Canada,Financial,Aandelen,2892729
Great-West Lifeco Inc,5.011.197,Canada,Financial,Bedrijfsobligaties,5011197
Griffon Corp,869.441,Verenigde Staten,Industrial,Bedrijfsobligaties,869441
Grifols SA,33.144.877,Spanje,"Consumer, non-cyclical",Bedrijfsobligaties,33144877
Grifols SA,427.968,Spanje,"Consumer, non-cyclical",Aandelen,427968
Group 1 Automotive Inc,9.372.820,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,9372820
Groupe Bruxelles Lambert NV,6.653.735,België,Financial,Bedrijfsobligaties,6653735
Gruenenthal GmbH,1.814.080,Duitsland,"Consumer, non-cyclical",Bedrijfsobligaties,1814080
Grupo Aeroportuario del Centro Norte SAB de CV,2.561.465,Mexico,Industrial,Aandelen,2561465
Grupo Aeroportuario del Pacifico SAB de CV,5.786.212,Mexico,Industrial,Aandelen,5786212
Grupo Aeroportuario del Sureste SAB de CV,3.411.932,Mexico,Industrial,Aandelen,3411932
Grupo Cibest SA,6.760.728,Colombia,Financial,Aandelen,6760728
Grupo Financiero Banorte SAB de CV,13.932.966,Mexico,Financial,Aandelen,13932966
Grupo Mexico SAB de CV,17.635.055,Mexico,Basic materials,Aandelen,17635055
Gruppo San Donato SPA,524.757,Italië,"Consumer, non-cyclical",Bedrijfsobligaties,524757
GSK Capital BV,12.816.750,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,12816750
GSK PLC,11.554.122,Verenigde Staten,"Consumer, non-cyclical",Aandelen,11554122
Guangzhou Tinci Materials Technology Co Ltd,506.922,China,Basic materials,Aandelen,506922
Gulf Bank KSCP,1.243.049,Koeweit,Financial,Aandelen,1243049
H & M Hennes & Mauritz AB,1.306.468,Zweden,"Consumer, cyclical",Aandelen,1306468
H World Group Ltd,5.524.454,China,"Consumer, cyclical",Aandelen,5524454
H&M Finance BV,2.844.232,Zweden,"Consumer, cyclical",Bedrijfsobligaties,2844232
Haci Omer Sabanci Holding AS,1.144.565,Turkije,Diversified,Aandelen,1144565
Haier Smart Home Co Ltd,5.164.538,China,"Consumer, cyclical",Aandelen,5164538
Haitian International Holdings Ltd,1.066.632,China,Industrial,Aandelen,1066632
Haleon Netherlands Capital BV,4.301.386,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4301386
Haleon UK Capital PLC,3.745.240,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,3745240
Hamburg Commercial Bank AG,8.329.958,Duitsland,Financial,Bedrijfsobligaties,8329958
Hana Financial Group Inc,10.704.966,Zuid-Korea,Financial,Aandelen,10704966
Hang Seng Bank Ltd,3.549.812,Hongkong,Financial,Aandelen,3549812
Hangzhou First Applied Material Co Ltd,244.348,China,Energy,Aandelen,244348
Hangzhou Tigermed Consulting Co Ltd,161.660,China,"Consumer, non-cyclical",Aandelen,161660
Hanjin Kal Corp,601.730,Zuid-Korea,"Consumer, cyclical",Aandelen,601730
Hankook Tire & Technology Co Ltd,1.698.944,Zuid-Korea,"Consumer, cyclical",Aandelen,1698944
Hankyu Hanshin Holdings Inc,1.409.368,Japan,Industrial,Aandelen,1409368
Hannover Rueck SE,2.156.220,Duitsland,Financial,Aandelen,2156220
Hansoh Pharmaceutical Group Co Ltd,3.670.638,China,"Consumer, non-cyclical",Aandelen,3670638
Hanwha Systems Co Ltd,1.380.374,Zuid-Korea,Industrial,Aandelen,1380374
Harmony Gold Mining Co Ltd,6.722.477,Zuid-Africa,Basic materials,Aandelen,6722477
Hartford Insurance Group Inc/The,7.570.933,Verenigde Staten,Financial,Aandelen,7570933
Havells India Ltd,2.342.930,India,Industrial,Aandelen,2342930
Hawaiian Electric Co Inc,2.326.550,Verenigde Staten,Utilities,Bedrijfsobligaties,2326550
HCA Healthcare Inc,37.977.269,Verenigde Staten,"Consumer, non-cyclical",Aandelen,37977269
HCL Technologies Ltd,7.678.234,India,Technology,Aandelen,7678234
HD Hyundai Electric Co Ltd,7.503.690,Zuid-Korea,Industrial,Aandelen,7503690
HD Hyundai Heavy Industries Co Ltd,5.080.812,Zuid-Korea,Industrial,Aandelen,5080812
HD Korea Shipbuilding & Offshore Engineering Co Ltd,7.184.218,Zuid-Korea,Industrial,Aandelen,7184218
HDFC Asset Management Co Ltd,3.147.742,India,Financial,Aandelen,3147742
HDFC Bank Ltd,71.327.336,India,Financial,Aandelen,71327336
HDFC Life Insurance Co Ltd,4.468.866,India,Financial,Aandelen,4468866
HealthEquity Inc,1.395.984,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,1395984
Heathrow Funding Ltd,16.569.393,Verenigd Koninkrijk,Industrial,Bedrijfsobligaties,16569393
HEICO Corp,6.443.968,Verenigde Staten,Industrial,Aandelen,6443968
Heidelberg Materials AG,12.382.875,Duitsland,Industrial,Bedrijfsobligaties,12382875
Heidelberg Materials AG,4.008.648,Duitsland,Industrial,Aandelen,4008648
Heidelberg Materials Finance Luxembourg SA,14.957.628,Duitsland,Industrial,Bedrijfsobligaties,14957628
Heimstaden AB,4.298.133,Zweden,Financial,Bedrijfsobligaties,4298133
Heimstaden Bostad AB,4.050.967,Zweden,Financial,Bedrijfsobligaties,4050967
Heineken Holding NV,1.086.446,Nederland,"Consumer, non-cyclical",Aandelen,1086446
Heineken NV,2.697.962,Nederland,"Consumer, non-cyclical",Aandelen,2697962
Heineken NV,46.594.034,Nederland,"Consumer, non-cyclical",Bedrijfsobligaties,46594034
Hellenic Telecommunications Organization SA,2.183.303,Griekenland,Communications,Aandelen,2183303
Helvetia Baloise Holding AG,2.366.737,Zwitserland,Financial,Aandelen,2366737
Henan Shuanghui Investment & Development Co Ltd,523.772,China,"Consumer, non-cyclical",Aandelen,523772
Hengan International Group Co Ltd,1.339.864,China,"Consumer, non-cyclical",Aandelen,1339864
Henkel AG & Co KGaA,2.485.791,Duitsland,"Consumer, non-cyclical",Aandelen,2485791
Henkel AG & Co KGaA,10.497.520,Duitsland,"Consumer, non-cyclical",Bedrijfsobligaties,10497520
Herc Holdings Inc,8.998.415,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,8998415
Hero MotoCorp Ltd,4.733.573,India,"Consumer, cyclical",Aandelen,4733573
Hershey Co/The,5.135.169,Verenigde Staten,"Consumer, non-cyclical",Aandelen,5135169
Hewlett Packard Enterprise Co,6.073.402,Verenigde Staten,Technology,Aandelen,6073402
Hexagon AB,17.033.505,Zweden,Industrial,Aandelen,17033505
Highland Holdings Sarl,47.570.362,Verenigde Staten,Industrial,Bedrijfsobligaties,47570362
Hikari Tsushin Inc,1.164.517,Japan,Utilities,Aandelen,1164517
Hillenbrand Inc,3.127.898,Verenigde Staten,Industrial,Bedrijfsobligaties,3127898
Hilton Domestic Operating Co Inc,29.946.417,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,29946417
Hilton Grand Vacations Borrower LLC/Hilton Grand Vacations Borrower Inc,6.672.465,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,6672465
Hilton Worldwide Finance LLC / Hilton Worldwide Finance Corp,3.017.795,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3017795
Hilton Worldwide Holdings Inc,20.475.964,Verenigde Staten,"Consumer, cyclical",Aandelen,20475964
Hindustan Unilever Ltd,12.476.619,India,"Consumer, non-cyclical",Aandelen,12476619
Hitachi Ltd,34.670.180,Japan,Industrial,Aandelen,34670180
HKT Trust & HKT Ltd,1.376.219,Hongkong,Communications,Aandelen,1376219
Holcim AG,5.851.012,Verenigde Staten,Industrial,Aandelen,5851012
Holcim Finance Luxembourg SA,31.890.138,Zwitserland,Industrial,Bedrijfsobligaties,31890138
Holding d'Infrastructures des Metiers de l'Environnement SAS,3.071.080,Frankrijk,Utilities,Bedrijfsobligaties,3071080
Holmen AB,327.101,Zweden,Basic materials,Aandelen,327101
Hologic Inc,9.610.215,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9610215
Hologic Inc,3.189.411,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3189411
Home Depot Inc/The,97.571.226,Verenigde Staten,"Consumer, cyclical",Aandelen,97571226
Hon Hai Precision Industry Co Ltd,41.069.474,Taiwan,Industrial,Aandelen,41069474
Honda Motor Co Ltd,9.990.846,Japan,"Consumer, cyclical",Aandelen,9990846
Hong Kong Exchanges & Clearing Ltd,14.888.215,Hongkong,Financial,Aandelen,14888215
Hong Leong Bank Bhd,1.901.384,Maleisië,Financial,Aandelen,1901384
Horizon Robotics,2.178.713,China,Technology,Aandelen,2178713
Howard Hughes Corp/The,7.151.876,Verenigde Staten,Financial,Bedrijfsobligaties,7151876
Howmet Aerospace Inc,15.060.578,Verenigde Staten,Industrial,Aandelen,15060578
Hoya Corp,12.673.058,Japan,Industrial,Aandelen,12673058
HP Inc,4.026.904,Verenigde Staten,Technology,Aandelen,4026904
HSBC Holdings PLC,32.081.017,Verenigd Koninkrijk,Financial,Aandelen,32081017
HT Troplast GmbH,2.312.385,Duitsland,Industrial,Bedrijfsobligaties,2312385
Hua Nan Financial Holdings Co Ltd,4.896.715,Taiwan,Financial,Aandelen,4896715
Hubbell Inc,4.537.337,Verenigde Staten,Industrial,Aandelen,4537337
HubSpot Inc,3.720.683,Verenigde Staten,Technology,Aandelen,3720683
Huhtamaki OYJ,1.878.405,Finland,Industrial,Bedrijfsobligaties,1878405
Humana Inc,5.914.467,Verenigde Staten,"Consumer, non-cyclical",Aandelen,5914467
Hundsun Technologies Inc,279.736,China,Technology,Aandelen,279736
Huntington Bancshares Inc/OH,5.051.953,Verenigde Staten,Financial,Aandelen,5051953
Huntsman International LLC,7.827,Verenigde Staten,Basic materials,Bedrijfsobligaties,7827
HYBE Co Ltd,3.252.302,Zuid-Korea,"Consumer, cyclical",Aandelen,3252302
Hyosung Heavy Industries Corp,3.675.998,Zuid-Korea,Industrial,Aandelen,3675998
Hyundai Glovis Co Ltd,3.121.917,Zuid-Korea,Industrial,Aandelen,3121917
Hyundai Rotem Co Ltd,5.969.894,Zuid-Korea,Industrial,Aandelen,5969894
iA Financial Corp Inc,2.351.920,Canada,Financial,Aandelen,2351920
Iberdrola Finanzas SA,7.938.442,Spanje,Utilities,Bedrijfsobligaties,7938442
Iberdrola SA,53.998.344,Spanje,Utilities,Aandelen,53998344
ICG PLC,16.353.071,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,16353071
ICICI Bank Ltd,44.866.541,India,Financial,Aandelen,44866541
ICICI Lombard General Insurance Co Ltd,2.931.081,India,Financial,Aandelen,2931081
ICICI Prudential Life Insurance Co Ltd,1.420.306,India,Financial,Aandelen,1420306
IDEX Corp,2.593.989,Verenigde Staten,Industrial,Aandelen,2593989
IDEXX Laboratories Inc,10.465.492,Verenigde Staten,"Consumer, non-cyclical",Aandelen,10465492
IDFC First Bank Ltd,1.835.121,India,Financial,Aandelen,1835121
IDS Financing PLC,14.823.068,Verenigd Koninkrijk,Industrial,Bedrijfsobligaties,14823068
Iglo Foods BondCo Plc,12.142.753,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,12142753
IGM Financial Inc,687.017,Canada,Financial,Aandelen,687017
IHG Finance LLC,19.799.898,Verenigd Koninkrijk,"Consumer, cyclical",Bedrijfsobligaties,19799898
IHH Healthcare Bhd,2.708.930,Maleisië,"Consumer, non-cyclical",Aandelen,2708930
IHI Corp,4.375.140,Japan,Industrial,Aandelen,4375140
IHO Verwaltungs GmbH,3.488.353,Duitsland,"Consumer, cyclical",Bedrijfsobligaties,3488353
Iliad Holding SAS,10.541.847,Frankrijk,Communications,Bedrijfsobligaties,10541847
iliad SA,56.756.908,Frankrijk,Communications,Bedrijfsobligaties,56756908
Illinois Tool Works Inc,13.111.603,Verenigde Staten,Industrial,Aandelen,13111603
Illinois Tool Works Inc,35.223.436,Verenigde Staten,Industrial,Bedrijfsobligaties,35223436
Illumina Inc,3.990.806,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3990806
IMCD NV,599.617,Nederland,"Consumer, cyclical",Aandelen,599617
IMCD NV,19.298.359,Nederland,"Consumer, cyclical",Bedrijfsobligaties,19298359
Imeik Technology Development Co Ltd,193.398,China,"Consumer, non-cyclical",Aandelen,193398
Impala Platinum Holdings Ltd,9.244.330,Zuid-Africa,Basic materials,Aandelen,9244330
In'li SA,10.093.221,Frankrijk,Financial,Bedrijfsobligaties,10093221
Indian Hotels Co Ltd/The,4.378.210,India,"Consumer, cyclical",Aandelen,4378210
Indofood Sukses Makmur Tbk PT,616.234,Indonesië,"Consumer, non-cyclical",Aandelen,616234
IndusInd Bank Ltd,2.769.752,India,Financial,Aandelen,2769752
Industria de Diseno Textil SA,8.255.331,Spanje,"Consumer, cyclical",Aandelen,8255331
Indutrade AB,809.460,Zweden,Industrial,Aandelen,809460
INEOS Quattro Finance 2 Plc,3.031.197,Verenigd Koninkrijk,Basic materials,Bedrijfsobligaties,3031197
Infineon Technologies AG,6.618.597,Duitsland,Technology,Aandelen,6618597
Infineon Technologies AG,26.979.492,Duitsland,Technology,Bedrijfsobligaties,26979492
Info Edge India Ltd,3.224.565,India,Communications,Aandelen,3224565
Informa PLC,22.849.182,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,22849182
Informa PLC,22.849.182,Verenigd Koninkrijk,Communications,Bedrijfsobligaties,22849182
Infosys Ltd,26.845.850,India,Technology,Aandelen,26845850
Infrastrutture Wireless Italiane SpA,19.277.517,Italië,Industrial,Bedrijfsobligaties,19277517
Infrastrutture Wireless Italiane SpA,295.790,Italië,Industrial,Aandelen,295790
ING Bank NV,8.402.667,Nederland,Financial,Bedrijfsobligaties,8402667
ING Groep NV,10.150.900,Nederland,Financial,Aandelen,10150900
ING Groep NV,42.337.455,Nederland,Financial,Bedrijfsobligaties,42337455
Ingersoll Rand Inc,14.012.790,Verenigde Staten,Industrial,Aandelen,14012790
Ingevity Corp,7.052.201,Verenigde Staten,Basic materials,Bedrijfsobligaties,7052201
Inner Mongolia Yili Industrial Group Co Ltd,1.050.296,China,"Consumer, non-cyclical",Aandelen,1050296
InPost SA,309.043,Polen,Industrial,Aandelen,309043
Insight Enterprises Inc,9.575.210,Verenigde Staten,Technology,Bedrijfsobligaties,9575210
Installed Building Products Inc,3.663.837,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3663837
Insulet Corp,7.291.340,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,7291340
Insulet Corp,3.816.166,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3816166
Insurance Australia Group Ltd,3.013.737,Australië,Financial,Aandelen,3013737
Intact Financial Corp,7.150.616,Canada,Financial,Aandelen,7150616
Intel Corp,30.974.321,Verenigde Staten,Technology,Aandelen,30974321
Interactive Brokers Group Inc,5.394.659,Verenigde Staten,Financial,Aandelen,5394659
Intercontinental Exchange Inc,59.802.535,Verenigde Staten,Financial,Aandelen,59802535
InterGlobe Aviation Ltd,6.440.005,India,"Consumer, cyclical",Aandelen,6440005
International Business Machines Corp,52.877.438,Verenigde Staten,Technology,Aandelen,52877438
International Business Machines Corp,76.036.976,Verenigde Staten,Technology,Bedrijfsobligaties,76036976
International Consolidated Airlines Group SA,786.596,Verenigd Koninkrijk,"Consumer, cyclical",Aandelen,786596
International Flavors & Fragrances Inc,3.233.653,Verenigde Staten,Basic materials,Aandelen,3233653
International Flavors & Fragrances Inc,8.990.852,Verenigde Staten,Basic materials,Bedrijfsobligaties,8990852
International Games System Co Ltd,3.047.981,Taiwan,Technology,Aandelen,3047981
International Paper Co,3.697.418,Verenigde Staten,Basic materials,Aandelen,3697418
Intertek Group PLC,1.126.155,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,1126155
Intesa Sanpaolo SpA,12.240.137,Italië,Financial,Bedrijfsobligaties,12240137
Intesa Sanpaolo SpA,12.240.137,Italië,Financial,Bedrijfsobligaties,12240137
Intuit Inc,58.479.314,Verenigde Staten,Technology,Aandelen,58479314
Intuitive Surgical Inc,39.050.364,Verenigde Staten,"Consumer, non-cyclical",Aandelen,39050364
Inventec Corp,1.622.913,Taiwan,Technology,Aandelen,1622913
Investment AB Latour,401.252,Zweden,Financial,Aandelen,401252
Investor AB,26.672.669,Zweden,Financial,Bedrijfsobligaties,26672669
IOI Corp Bhd,1.611.683,Maleisië,"Consumer, non-cyclical",Aandelen,1611683
IPD 3 BV,1.419.258,Frankrijk,Technology,Bedrijfsobligaties,1419258
Ipsen SA,602.854,Frankrijk,"Consumer, non-cyclical",Aandelen,602854
IQVIA Holdings Inc,7.656.973,Verenigde Staten,"Consumer, non-cyclical",Aandelen,7656973
IQVIA Inc,58.975.761,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,58975761
Iren SpA,13.107.429,Italië,Utilities,Bedrijfsobligaties,13107429
Iron Mountain Inc,28.341.815,Verenigde Staten,Financial,Bedrijfsobligaties,28341815
Iron Mountain Information Management Services Inc,3.453.231,Verenigde Staten,Financial,Bedrijfsobligaties,3453231
Isoftstone Information Technology Group Co Ltd,231.161,China,Communications,Aandelen,231161
ISS Global A/S,8.343.669,Denemarken,"Consumer, non-cyclical",Bedrijfsobligaties,8343669
Italgas SpA,22.542.817,Italië,Utilities,Bedrijfsobligaties,22542817
